DISTRITO,EDAD,latitud,longitud
JESUS MARIA,92,-12.088366456674276,-77.05629006525938
LA VICTORIA,59,-12.064776149379263,-77.02909379788672
JESUS MARIA,14,-12.076597000450187,-77.0499494868627
LA VICTORIA,49,-12.067938427240977,-76.99950059491945
JESUS MARIA,53,-12.07248251725968,-77.0507303119501
JESUS MARIA,76,-12.072985825337264,-77.05085761733832
JESUS MARIA,49,-12.070584427228125,-77.04769941753501
JESUS MARIA,42,-12.089994432076482,-77.05538012936945
JESUS MARIA,13,-12.080184187599823,-77.0536413189167
PUEBLO LIBRE,36,-12.070754247742824,-77.06166482742154
JESUS MARIA,15,-12.090293073703826,-77.0526456874438
JESUS MARIA,30,-12.084668696216344,-77.04931982133664
JESUS MARIA,84,-12.064921119832306,-77.03917691151184
JESUS MARIA,57,-12.078782984110287,-77.04628815880795
JESUS MARIA,56,-12.08822770888593,-77.0556247801992
LA VICTORIA,24,-12.06338227015836,-77.02708380463338
JESUS MARIA,24,-12.08408388662824,-77.05966281833798
JESUS MARIA,52,-12.070587293658054,-77.0412588373467
JESUS MARIA,48,-12.067637811618209,-77.04613589267959
BREÑA,15,-12.059675758208746,-77.04915751208691
PUEBLO LIBRE,35,-12.082790134627638,-77.07111399662357
JESUS MARIA,25,-12.076043910897694,-77.0494198066868
PUEBLO LIBRE,28,-12.070230881823353,-77.06266118762782
PUEBLO LIBRE,12,-12.06952548103602,-77.07465470550966
JESUS MARIA,64,-12.069710943583196,-77.0453496710974
JESUS MARIA,25,-12.079853305276819,-77.05367327661986
JESUS MARIA,38,-12.082973299018539,-77.0596479349354
BREÑA,45,-12.06417951423187,-77.0592919376906
LINCE,50,-12.084576115116493,-77.03088406207505
JESUS MARIA,75,-12.08600793693096,-77.05526921540317
JESUS MARIA,56,-12.073717778312687,-77.04768532065371
LA VICTORIA,38,-12.07595429534742,-77.02247122847567
JESUS MARIA,61,-12.071053632184045,-77.04462250249316
LA VICTORIA,62,-12.067333382766726,-77.02275661911251
PUEBLO LIBRE,16,-12.072345837747344,-77.07103959816465
JESUS MARIA,38,-12.080025477314162,-77.05401238816944
PUEBLO LIBRE,36,-12.069416366826507,-77.05774023256775
PUEBLO LIBRE,50,-12.071803206550394,-77.05821493142126
PUEBLO LIBRE,38,-12.083288617605183,-77.0708645909108
LA VICTORIA,48,-12.062982006619132,-77.03366942194633
JESUS MARIA,22,-12.071895895873062,-77.04950590378444
JESUS MARIA,42,-12.078945855967888,-77.05405305388366
PUEBLO LIBRE,48,-12.073832544802453,-77.07068135133578
BREÑA,38,-12.057107361895556,-77.04591762190898
BREÑA,65,-12.064415276726367,-77.04737944597473
JESUS MARIA,60,-12.082390130393662,-77.0519516583548
JESUS MARIA,56,-12.082216374901414,-77.04407301376725
LA VICTORIA,16,-12.05943463000034,-77.01999935444069
JESUS MARIA,68,-12.076845206148764,-77.05008807406844
PUEBLO LIBRE,82,-12.081014587748351,-77.06618075963964
JESUS MARIA,42,-12.070509294926865,-77.04174425815934
BREÑA,50,-12.061045581348408,-77.05912308532781
LINCE,20,-12.085758276959625,-77.04726145555436
JESUS MARIA,47,-12.074288607436017,-77.05240148878026
LA VICTORIA,20,-12.08298691172129,-77.01096083511683
LA VICTORIA,47,-12.070171050887476,-77.01159607417729
BREÑA,39,-12.0623631271976,-77.05440419071171
LA VICTORIA,68,-12.08084882646567,-77.00777460517378
JESUS MARIA,34,-12.076124610838695,-77.04348614518345
LA VICTORIA,21,-12.073985900491119,-77.01153498922994
JESUS MARIA,70,-12.081886374617932,-77.04972736482735
BREÑA,65,-12.05894784920838,-77.05128602001143
JESUS MARIA,35,-12.090256611342165,-77.055683505024
JESUS MARIA,52,-12.068345010403402,-77.0435231860855
JESUS MARIA,44,-12.077648286088055,-77.05562756253318
BREÑA,46,-12.055543044832195,-77.04488888132518
JESUS MARIA,80,-12.075751511246136,-77.05397855633406
JESUS MARIA,27,-12.076760467414545,-77.05046061722314
JESUS MARIA,40,-12.076318149363656,-77.04786608626681
PUEBLO LIBRE,18,-12.06802837996058,-77.06924072737826
LA VICTORIA,22,-12.085836442888478,-77.02479205601018
LINCE,72,-12.088291464760891,-77.03553298582318
JESUS MARIA,48,-12.083335753004746,-77.05784107124957
LA VICTORIA,76,-12.077567314740337,-77.01640969390458
JESUS MARIA,33,-12.075397258620402,-77.04458802225597
JESUS MARIA,35,-12.07635938419503,-77.04967771047367
JESUS MARIA,47,-12.070711328379936,-77.04727406500173
JESUS MARIA,39,-12.077760162104836,-77.04815548222228
JESUS MARIA,50,-12.087464383655126,-77.05080666878249
BREÑA,48,-12.062470936824075,-77.04948732259562
PUEBLO LIBRE,43,-12.069138211228534,-77.06702227690718
PUEBLO LIBRE,45,-12.070614104761319,-77.05572453096487
JESUS MARIA,53,-12.081113211938284,-77.05712281248509
JESUS MARIA,65,-12.08275175425558,-77.0529866137846
LA VICTORIA,42,-12.057626155546721,-77.01776108033023
JESUS MARIA,36,-12.083634227749855,-77.05897016634192
LA VICTORIA,53,-12.068396336996063,-77.0130781659928
JESUS MARIA,57,-12.066841170651212,-77.04260230372104
JESUS MARIA,65,-12.083570856540545,-77.05480739480834
JESUS MARIA,35,-12.078065665208134,-77.05595093117806
LA VICTORIA,50,-12.059269560865934,-77.02649598790572
JESUS MARIA,25,-12.079554055468163,-77.05061336836593
JESUS MARIA,58,-12.06672189862437,-77.04191259223322
JESUS MARIA,34,-12.078800817334129,-77.04996831678886
BREÑA,36,-12.061923872999236,-77.04896342148905
LA VICTORIA,26,-12.072493256131654,-77.0211711434699
LA VICTORIA,38,-12.06304315507602,-77.02737705048672
LA VICTORIA,47,-12.065880952159608,-77.02609357913363
LA VICTORIA,48,-12.06059543277552,-77.032277434181
LINCE,76,-12.082971902301471,-77.03862498067427
LINCE,59,-12.086160244010081,-77.03253689095543
LA VICTORIA,44,-12.069694328024555,-77.01117261420364
JESUS MARIA,56,-12.069493952023748,-77.04723354922024
JESUS MARIA,58,-12.088196920873557,-77.05849785342154
LA VICTORIA,84,-12.065230597334407,-77.00969919620373
JESUS MARIA,40,-12.075656042434941,-77.05407350627522
JESUS MARIA,76,-12.071118723926457,-77.04835388639309
LINCE,21,-12.08434981843395,-77.04197016080794
JESUS MARIA,52,-12.075375699521048,-77.05095943403155
BREÑA,44,-12.056933853303013,-77.04948288139113
JESUS MARIA,35,-12.082482152675237,-77.04354425450728
JESUS MARIA,43,-12.070141904397856,-77.04661411470269
BREÑA,26,-12.052780784154667,-77.04331056608906
JESUS MARIA,46,-12.079709151165494,-77.04734098980536
PUEBLO LIBRE,33,-12.077872509857407,-77.06712676204285
LA VICTORIA,38,-12.081553231340362,-77.02602645784194
JESUS MARIA,42,-12.08070801149006,-77.05507569691147
LINCE,58,-12.081466451692243,-77.0373691244552
LA VICTORIA,54,-12.05924781230877,-77.02132448001694
JESUS MARIA,15,-12.074651038540368,-77.04580153395538
JESUS MARIA,35,-12.073293057074375,-77.05045952455811
BREÑA,53,-12.063197764589688,-77.05728272340828
LA VICTORIA,38,-12.078295252679116,-77.02076382418802
JESUS MARIA,56,-12.080337406678261,-77.05249131113641
LA VICTORIA,34,-12.076432722372543,-77.02846755860064
LA VICTORIA,20,-12.060766615812163,-77.02295681812318
PUEBLO LIBRE,53,-12.074507555748795,-77.06267833624241
BREÑA,35,-12.05754109075457,-77.05812404668426
JESUS MARIA,44,-12.084617243438473,-77.05290827460131
BREÑA,24,-12.054957533566382,-77.0562306644895
JESUS MARIA,11,-12.089576555832446,-77.05773260128261
LA VICTORIA,65,-12.083775579174931,-77.00830087961623
JESUS MARIA,42,-12.071370706349853,-77.0497286584226
LA VICTORIA,64,-12.067116142798325,-77.02224845164805
LA VICTORIA,46,-12.06591858745471,-77.02558028674636
PUEBLO LIBRE,55,-12.071724721616823,-77.05911714439527
JESUS MARIA,72,-12.084413813734576,-77.0544693065657
JESUS MARIA,49,-12.082878946683715,-77.0473423292723
LA VICTORIA,52,-12.064086050382809,-77.00990726089194
JESUS MARIA,43,-12.083350569940231,-77.05827218938202
LA VICTORIA,58,-12.085941243204873,-77.01608143733228
LA VICTORIA,66,-12.077359121734515,-77.02420053520694
JESUS MARIA,57,-12.088441822051186,-77.05258061789837
PUEBLO LIBRE,37,-12.068949132633037,-77.07343619491013
JESUS MARIA,44,-12.09120474133069,-77.05597716803871
JESUS MARIA,19,-12.06579587752338,-77.04043076276136
JESUS MARIA,46,-12.065431730740324,-77.04237144489983
JESUS MARIA,23,-12.07407569951764,-77.04505029355069
LA VICTORIA,26,-12.077154687587138,-77.02399281358312
LINCE,39,-12.08497931608535,-77.02627235240378
JESUS MARIA,44,-12.089487269011396,-77.05660756185323
PUEBLO LIBRE,24,-12.07352202178438,-77.07046829366374
JESUS MARIA,47,-12.08769790307437,-77.055759788012
JESUS MARIA,39,-12.069652878554889,-77.04439953353805
PUEBLO LIBRE,32,-12.083965092552699,-77.06546399457126
JESUS MARIA,42,-12.07387955012697,-77.04478972564031
BREÑA,41,-12.063876460413168,-77.05667057112102
BREÑA,71,-12.064571783571076,-77.05928795105211
LA VICTORIA,37,-12.071766576767104,-77.00811370359084
PUEBLO LIBRE,59,-12.075550090636549,-77.07018339536684
BREÑA,86,-12.066276867013318,-77.06067894694984
JESUS MARIA,71,-12.088109399139528,-77.05970292953614
LA VICTORIA,49,-12.067545559699019,-77.02135234974543
LA VICTORIA,58,-12.068194279182185,-76.99862322327795
JESUS MARIA,39,-12.085833930725881,-77.05603852216099
LA VICTORIA,38,-12.082573121850105,-77.01839911726634
JESUS MARIA,34,-12.069592955869357,-77.04333266583224
JESUS MARIA,65,-12.080347597235116,-77.04467206063795
PUEBLO LIBRE,17,-12.079178203049024,-77.07752695133321
PUEBLO LIBRE,34,-12.079075206532492,-77.07592359773267
JESUS MARIA,59,-12.080433130229741,-77.04708085219569
JESUS MARIA,44,-12.074491020894268,-77.05038328557265
BREÑA,85,-12.05036135776094,-77.04945030404765
PUEBLO LIBRE,60,-12.078785996393158,-77.06527011537128
LA VICTORIA,38,-12.062046988609689,-77.02881016772017
JESUS MARIA,40,-12.087710932916304,-77.06047817124008
LA VICTORIA,66,-12.068050702100253,-77.02809399334298
JESUS MARIA,48,-12.069751103241417,-77.04526543471543
JESUS MARIA,57,-12.079080269127326,-77.04503011725681
JESUS MARIA,36,-12.086321154174945,-77.06216144849795
JESUS MARIA,34,-12.071196538461681,-77.04984918711821
LINCE,85,-12.08323806610513,-77.04543143509031
LA VICTORIA,60,-12.0886697751204,-77.02297622906285
JESUS MARIA,28,-12.082506694841,-77.0592125204802
BREÑA,73,-12.06355705373397,-77.05207397332781
JESUS MARIA,57,-12.07492157225133,-77.0440091285317
LA VICTORIA,25,-12.061987766716165,-77.02615542008053
JESUS MARIA,29,-12.08894972239245,-77.05705025133423
JESUS MARIA,62,-12.07903740816499,-77.05608823500837
LINCE,45,-12.085438962120412,-77.0304654647305
JESUS MARIA,41,-12.0865995996228,-77.05805897954005
BREÑA,25,-12.060175669375184,-77.04301784178257
LA VICTORIA,49,-12.081034537257935,-77.02321536258145
LA VICTORIA,22,-12.084973657084168,-77.01612445430538
BREÑA,26,-12.068887529333596,-77.05081297415192
LA VICTORIA,23,-12.067052296193477,-77.00798541844604
JESUS MARIA,44,-12.077959561181148,-77.05120561082421
JESUS MARIA,83,-12.083559922347455,-77.05901147329139
JESUS MARIA,25,-12.079144836533436,-77.04671770346316
JESUS MARIA,74,-12.073878857371275,-77.04619192196317
JESUS MARIA,45,-12.07808089823565,-77.05263089522639
JESUS MARIA,80,-12.083115988918493,-77.05683111647944
JESUS MARIA,27,-12.07737567966846,-77.04745682820699
PUEBLO LIBRE,35,-12.069269319321231,-77.06510176470897
PUEBLO LIBRE,42,-12.079018606605056,-77.07696323434264
JESUS MARIA,39,-12.07715476149551,-77.0423208363165
LA VICTORIA,63,-12.063380088723287,-77.0056658662413
BREÑA,56,-12.052019911260853,-77.05151274488837
LA VICTORIA,49,-12.066533407597912,-77.01952730179939
BREÑA,35,-12.05437140921302,-77.0430566019496
JESUS MARIA,46,-12.087757552510622,-77.05878324306084
JESUS MARIA,76,-12.090380457628786,-77.0571425001353
JESUS MARIA,28,-12.077596080516605,-77.05384246622083
LA VICTORIA,28,-12.063903686795834,-77.01538745695396
JESUS MARIA,60,-12.075257694805336,-77.04593406733969
PUEBLO LIBRE,70,-12.077913905049986,-77.05894449031618
JESUS MARIA,16,-12.08017246541896,-77.04979573011454
JESUS MARIA,32,-12.08486719956797,-77.05199637960752
LA VICTORIA,22,-12.062421584519795,-77.01610948434518
JESUS MARIA,20,-12.086152944022473,-77.05061291393376
JESUS MARIA,22,-12.086820955860256,-77.05478024444857
PUEBLO LIBRE,44,-12.080826751949665,-77.06597479022625
JESUS MARIA,34,-12.073542147303321,-77.05070905798972
JESUS MARIA,44,-12.076248102982929,-77.04390657071889
JESUS MARIA,39,-12.086246872750062,-77.05729673782206
LINCE,45,-12.090815150436855,-77.04585125683211
JESUS MARIA,41,-12.07303004628324,-77.04268470855041
PUEBLO LIBRE,51,-12.083672719194274,-77.06570049645637
BREÑA,56,-12.064456590930456,-77.04738945343627
LINCE,23,-12.082112740043021,-77.0401253418334
LA VICTORIA,20,-12.075089024874297,-77.01133365433398
JESUS MARIA,41,-12.084470299144925,-77.0528200047444
JESUS MARIA,48,-12.065755413843057,-77.0447320563004
JESUS MARIA,50,-12.078563602814121,-77.05078724838461
LA VICTORIA,36,-12.060361146331442,-77.01838852941516
LA VICTORIA,37,-12.076348584637538,-77.02830211411383
LINCE,26,-12.08499954350569,-77.02830005429708
JESUS MARIA,33,-12.068325895878075,-77.04815181580238
JESUS MARIA,53,-12.090175517055846,-77.05575969652105
JESUS MARIA,23,-12.08097832576283,-77.0577045924055
JESUS MARIA,59,-12.06820901041209,-77.04555877646192
JESUS MARIA,66,-12.081338796566065,-77.05508830053061
LINCE,50,-12.08405225597704,-77.02789570181545
JESUS MARIA,62,-12.085816327554213,-77.05973937733063
BREÑA,69,-12.054929773922925,-77.05034061542192
LA VICTORIA,43,-12.066792391272847,-77.0256504063266
JESUS MARIA,40,-12.088826538107213,-77.05286156407585
LINCE,52,-12.090010792642035,-77.02532704868761
JESUS MARIA,38,-12.070406154341251,-77.04736141431827
PUEBLO LIBRE,52,-12.075555004240599,-77.06576638523416
LINCE,39,-12.088133789380699,-77.02736523561599
JESUS MARIA,67,-12.087017710313216,-77.05865747956831
BREÑA,26,-12.060345916420525,-77.05405209878514
BREÑA,35,-12.0543406953407,-77.04580242634924
LA VICTORIA,35,-12.063631006556669,-77.0082282400819
JESUS MARIA,38,-12.079474323717093,-77.05680416973124
LA VICTORIA,64,-12.06978304265243,-77.00985224626984
LA VICTORIA,20,-12.066039016517154,-77.00982041084296
LA VICTORIA,60,-12.090618732131652,-77.02155131809003
LA VICTORIA,24,-12.063340859453644,-77.0302661266006
JESUS MARIA,37,-12.081520020515176,-77.05568877570839
LINCE,78,-12.087353446044272,-77.04733061711869
JESUS MARIA,39,-12.086963353687667,-77.05587271458448
PUEBLO LIBRE,45,-12.077387682070347,-77.06431676632396
LA VICTORIA,72,-12.06727281863549,-77.00563917867566
LINCE,53,-12.085304625329229,-77.03156588063975
JESUS MARIA,39,-12.09131701252228,-77.05238740090908
JESUS MARIA,26,-12.08418612483869,-77.04901718332718
BREÑA,61,-12.064606203789932,-77.06003072340498
JESUS MARIA,74,-12.082089299857978,-77.05278063783794
JESUS MARIA,49,-12.074003502363324,-77.04644595651948
JESUS MARIA,41,-12.06819694838359,-77.04123087680647
PUEBLO LIBRE,52,-12.072669727013448,-77.06281813818924
JESUS MARIA,40,-12.075194014106579,-77.04810723069272
JESUS MARIA,40,-12.071293106219908,-77.04872089765438
JESUS MARIA,61,-12.077728505037392,-77.04392974825453
JESUS MARIA,44,-12.087711272728788,-77.05408388382217
JESUS MARIA,51,-12.078302312753001,-77.04628202805435
PUEBLO LIBRE,39,-12.078917093627275,-77.0735284179957
BREÑA,70,-12.06570752439472,-77.05247630543408
JESUS MARIA,70,-12.08774321241393,-77.06033740266027
LA VICTORIA,55,-12.076830082518407,-77.02821422175883
JESUS MARIA,18,-12.08319373118718,-77.05227661200871
PUEBLO LIBRE,54,-12.083028968382711,-77.07167894045307
JESUS MARIA,26,-12.07839062417029,-77.04877947322059
BREÑA,37,-12.050652472770876,-77.05155468639617
LA VICTORIA,38,-12.083000458800296,-77.02056298176244
LA VICTORIA,62,-12.074172568945961,-77.00687880392441
LA VICTORIA,49,-12.073463772096227,-77.01162508440417
JESUS MARIA,54,-12.070666604771466,-77.0414342953969
PUEBLO LIBRE,9,-12.068842021870656,-77.05882096997655
JESUS MARIA,23,-12.077939224175799,-77.04291279291402
JESUS MARIA,30,-12.090465527586932,-77.05241999357442
BREÑA,37,-12.06232112035144,-77.05670810185154
JESUS MARIA,42,-12.07025524027323,-77.04071281264052
JESUS MARIA,64,-12.08722111877942,-77.0566164905837
JESUS MARIA,27,-12.077092047395077,-77.05210056605813
JESUS MARIA,66,-12.091764686134034,-77.05472122824027
LINCE,73,-12.077332973909426,-77.03710719037662
JESUS MARIA,26,-12.078659122379262,-77.04284896042606
LINCE,28,-12.080039116313078,-77.04172474203864
PUEBLO LIBRE,36,-12.08174025567058,-77.06993665699314
LA VICTORIA,64,-12.089355936623264,-77.01476486321465
JESUS MARIA,27,-12.068220025821766,-77.04719166145858
JESUS MARIA,19,-12.082137493057244,-77.04898503277381
JESUS MARIA,10,-12.08001250723939,-77.05754527413823
LINCE,74,-12.083952716248412,-77.0304713467999
JESUS MARIA,50,-12.090145860898154,-77.05612644095919
PUEBLO LIBRE,33,-12.074849103668443,-77.06020323512084
LINCE,40,-12.086205548645916,-77.03920198157239
JESUS MARIA,50,-12.077952853559898,-77.04541204064098
JESUS MARIA,77,-12.065019019089654,-77.04043160674077
BREÑA,22,-12.061951491484551,-77.0535698853687
LA VICTORIA,24,-12.088315141713963,-77.02226804290358
LA VICTORIA,25,-12.06141445072927,-77.0197320855334
JESUS MARIA,37,-12.086057777437341,-77.05379759608375
PUEBLO LIBRE,43,-12.077286084255078,-77.0671745691901
JESUS MARIA,56,-12.08455096623893,-77.0520496472249
LINCE,58,-12.087064928418226,-77.04105449869174
LINCE,84,-12.08976364251681,-77.02907582900211
LA VICTORIA,35,-12.063129630787266,-77.00346013490346
LINCE,59,-12.08227081966136,-77.03018583550552
BREÑA,44,-12.061540242159259,-77.05408524332587
BREÑA,65,-12.056852864368805,-77.04455532313234
JESUS MARIA,38,-12.075174064146989,-77.05271403007393
JESUS MARIA,26,-12.069513520678958,-77.04631377018325
JESUS MARIA,61,-12.075726691216003,-77.04069841771121
JESUS MARIA,75,-12.09265327831098,-77.05362584113648
JESUS MARIA,73,-12.088641622436917,-77.05329881791322
LA VICTORIA,50,-12.070107612574303,-77.0171560031543
JESUS MARIA,58,-12.088151829406632,-77.0537953543654
JESUS MARIA,36,-12.085490735414956,-77.0512974458837
JESUS MARIA,24,-12.072749876158383,-77.04464559626616
JESUS MARIA,51,-12.078431512385839,-77.0471164614947
PUEBLO LIBRE,58,-12.0774828332352,-77.05889344408368
LA VICTORIA,45,-12.070164790702808,-77.01025481810517
JESUS MARIA,46,-12.084965476344946,-77.06182862314057
JESUS MARIA,22,-12.075420598796264,-77.05016657577931
JESUS MARIA,53,-12.084081315242688,-77.05196122407986
LA VICTORIA,74,-12.085663933869547,-77.01503618665558
JESUS MARIA,24,-12.08254848232843,-77.05573856077481
JESUS MARIA,33,-12.077093237597383,-77.0532765673111
JESUS MARIA,27,-12.08768435456363,-77.05058558861636
PUEBLO LIBRE,53,-12.072603522530988,-77.06098175208045
JESUS MARIA,24,-12.066720679547025,-77.04009042618947
JESUS MARIA,23,-12.077354785366081,-77.04609845332313
JESUS MARIA,36,-12.079896259370743,-77.04658361524496
JESUS MARIA,34,-12.077179355916527,-77.05136698233912
JESUS MARIA,47,-12.07708757381668,-77.05054396131004
JESUS MARIA,47,-12.067661234403337,-77.04726792507125
JESUS MARIA,65,-12.087865884593073,-77.05605675270031
JESUS MARIA,22,-12.078373296769026,-77.04437656167858
LINCE,44,-12.083709289411974,-77.03953257056165
JESUS MARIA,40,-12.083986063583167,-77.04773406281527
BREÑA,43,-12.051352922393388,-77.05039769189305
JESUS MARIA,46,-12.081332793642735,-77.05553528164457
BREÑA,40,-12.056536444813528,-77.04746420541488
LA VICTORIA,60,-12.075731069243583,-77.01204000663017
JESUS MARIA,60,-12.074468972720537,-77.0457809998038
JESUS MARIA,42,-12.072389779928288,-77.04703631718675
JESUS MARIA,22,-12.065882055138779,-77.04116078923371
PUEBLO LIBRE,39,-12.072166818465865,-77.06151444380666
LA VICTORIA,81,-12.064462003006401,-77.02303871859463
JESUS MARIA,32,-12.084001638110555,-77.05677804378607
JESUS MARIA,89,-12.085043916404448,-77.05061828312006
JESUS MARIA,65,-12.074318786868492,-77.0493576216976
